id,created_at,text
331259709459939329,2013-05-06 04:10:43,TPD - black male trying to get into people's cars at the exit I-75 and s erie st
331258762478354433,2013-05-06 04:06:58,"TPD - code 3 weapons call, 1600 block brooke park dr, people fighting, one has a gun"
331258614310375424,2013-05-06 04:06:22,TPD - south channel crews going code 3 to underwood ave
331258019260289025,2013-05-06 04:04:00,"TPD - loud party, 5335 heatherdowns blvd at the motel 6, large party in two rooms getting out of hand"
331257429130104832,2013-05-06 04:01:40,"TPD/TFD - code 3 person down, I-75 south at willys pkwy, male in a black dodge ram, engine 17"
331253458709663744,2013-05-06 03:45:53,"lucas county sheriff - general broadcast, angola rd and s king rd, two male juveniles walking westbound with stolen alcohol from kroger"
331252408510472193,2013-05-06 03:41:43,"TPD - gunshots heard, 108th st and n summit st, caller heard two gunshots, nothing seen"
331250648794411008,2013-05-06 03:34:43,"TPD - fight, 1600 block westland gardens rd near dorr st, two males fighting in the parking lot"
331249379732234242,2013-05-06 03:29:41,"TPD - intoxicated driver from the car into pole took off, now westbound seaman rd towards dearborn ave"
331248453449560065,2013-05-06 03:26:00,"TPD - check for an accident, car versus pole, burger st and seaman rd"
331247862350491649,2013-05-06 03:23:39,"TPD - domestic violence, 1400 block vance st near junction ave, male fighting with his father"
331246594374651904,2013-05-06 03:18:37,"TPD - check the area, 415 emerald ave at the amtrak station, male asking people for money, he is known as ""three fingers"""
331245469999169536,2013-05-06 03:14:08,"TPD/TFD - code 3 person down, morovan st and valentine st, male on the ground, another male tried to steal a vehicle at that location"
331243899001643008,2013-05-06 03:07:54,#ScannerOn - for a little bit at least
331242575740674049,2013-05-06 03:02:38,"TPD - unwanted male, 5333 monroe st at the bier stube, intoxicated male kicked out of  the bar but stilling hanging around outside"
331241996335321089,2013-05-06 03:00:20,@MartinJajou it was an WSJ item you had shared
331217453373849600,2013-05-06 01:22:49,Toledo Scanner Daily is out! http://t.co/GQ7vYA4nrK ▸ Top stories today via @jason_hickey @LoafOfBrad @MartinJajou
331072681157992449,2013-05-05 15:47:32,RT @13abc: Neighbors pin down driver trying to escape hit and run accident  http://t.co/1PMXW71ul1
331070232162607104,2013-05-05 15:37:49,RT @toledonews: #Toledo police officer assaulted downtown. Man arrested after jumping into Maumee River. http://t.co/46luHAbcE6 @taylordung…
331068814689189889,2013-05-05 15:32:11,"Welcome all new Facebook followers, up to 99 likes now from past few weeks, Twitter for example took a few months... http://t.co/fH79l5f7Yc"
331066456299155456,2013-05-05 15:22:48,Audio: Toledo Police code 3 (emergency response) injury accident call on South Channel for 6 Sector crews at... http://t.co/FLn62C3vGo
330908352479649792,2013-05-05 04:54:33,"TPD - opening the eastbound traffic airport hwy at wenz rd, road cleared from earlier accidents and incidents"
330905700744175617,2013-05-05 04:44:01,"TPD - accident, w laskey rd and secor rd, two cars"
330904215927001088,2013-05-05 04:38:07,"TPD - now a couple calls of gunshots heard, saw flashes, people running, saw shooter, byrneport dr, now up to code 3"
330903702753918976,2013-05-05 04:36:05,"TPD - report of a group fighting, 800 block byrneport dr"
330902275662958592,2013-05-05 04:30:25,"TPD - check the safety, eleanor ave and lewis ave, green escalade at the 7-eleven, intoxicated male driver, 2 kids in the vehicle"
330901539910725633,2013-05-05 04:27:29,"TPD/TFD - domestic, 2600 block e erie st near sandusky st, caller reports mother and father fighting, medical also enroute"
330899368213372929,2013-05-05 04:18:51,"TPD - disorder, 3500 block hilltop blvd near b byrne rd"
330898188741513216,2013-05-05 04:14:10,"TPD - code 3 burglary, 800 block willard st near navarre ave, caller reporting somebody just broke in at the front door"
330897488242417664,2013-05-05 04:11:23,"TPD - gunshots heard, berdan ave and hazelhurst ave, male caller heard 6 gunshots"
330895972211249152,2013-05-05 04:05:22,"TPD - fight, 1700 block duncan rd near jackman rd"
330894173890834432,2013-05-05 03:58:13,"RT @BDWilson88: @toledoscanner @brodiemack1117 ""security strictly enforced"" haha. - indeed, ha, most of issues after spilling outside"
330893944495943680,2013-05-05 03:57:18,RT @aweberphoto: Fireworks at fifth third field following the @mudhens game! http://t.co/CPQkSstxBi
330893032146747392,2013-05-05 03:53:41,"RT @BrodieMack1117: @ToledoScanner What the hell is going on out there? ""all black affair"" at toledo party hall http://t.co/2EkQfUPGp9"
330892473834536960,2013-05-05 03:51:28,"TPD - multiple crews hearing shots fired north of the airport hwy area, between wenz rd and s byrne rd"
330890902363062272,2013-05-05 03:45:13,"two toledo police officers to hospitals tonight, female detective from downtown assault earlier, 7 sector crew from accident in south toledo"
330889923802570752,2013-05-05 03:41:20,RT @amperry81: @ToledoScanner @ADouble2219 there was fireworks scheduled at the end of the special 'May the Fourth be with you' game. Game …
330888551204012035,2013-05-05 03:35:52,"RT @ADouble2219: @ToledoScanner heard that too, smells like sulfur when I was driving by. - mudhens having fireworks?"
330888234286596098,2013-05-05 03:34:37,"TPD - possible gunshots or fireworks heard, 806 cherry st at the cherrywood apartments, caller heard about 100, still going on, only call"
330887910125600768,2013-05-05 03:33:20,"TPD - gang unit has two in custody, parkcliff ln and wenz rd, another crew has one under arrest"
330887533716193280,2013-05-05 03:31:50,"TPD - juvenile problem, 4200 block airport hwy, 20 juveniles at the carry out refusing to leave"
330886859024654336,2013-05-05 03:29:09,TPD - shutting down airport hwy eastbound traffic at wenz rd to keep additional traffic out of the area due to multiple accidents
330885885367316480,2013-05-05 03:25:17,"TPD - just reporting another accident in the 4000 airport hwy, toledo party hall area, gang unit crew running chasing somebody down"
330885643070763009,2013-05-05 03:24:19,"RT @MrBryanThompson: @ToledoScanner Yeah, that shouldn't  be hard to fine...lol - ya, might be more like which group of 20 people"
330885441224048642,2013-05-05 03:23:31,"EMS - life squad 5 requested special by engine 11 for the injury accident, 4040 airport hwy, toledo pd unit involved"
330885010909433857,2013-05-05 03:21:48,"TPD - looking for a group of 20 people, evansdale ave near olds ave"
330882803778605056,2013-05-05 03:13:02,"TFD/EMS - dietetic, 237 s erie st, behind the erie street market, engine 7, life squad 4"
330882259047550976,2013-05-05 03:10:52,"TFD - injury accident, 4040 airport hwy, engine 11 and 21's companies, battalion 2, toledo police car rear ended, minor injuries"
330881527271550976,2013-05-05 03:07:58,"TPD - police supervisor marked car just rear ended, 4000 block airport hwy by the toledo party hall"
330881333515665408,2013-05-05 03:07:12,"TPD - more of a mess at the toledo party hall, police needs another first responder for additional injuries"
330880390376075265,2013-05-05 03:03:27,"TPD - disorder, 1400 block western ave near hillside ave"
330880242312945664,2013-05-05 03:02:51,"TPD - disorder, 900 block norwood ave near lawrence ave"
330879883104358400,2013-05-05 03:01:26,RT @cwd813: @ToledoScanner Don't leave home with out it #gangmap
330879335152107520,2013-05-05 02:59:15,"TPD/TFD/EMS - person down, city park ave and greene st, assist police, with life squad 1"
330878792727920641,2013-05-05 02:57:06,"TPD/TFD - house fire, gordon st and spencer st, engine 9, 5, 21, 4, truck 4, battalion 2, assigned channel 4"
330878217030365185,2013-05-05 02:54:49,TFD - rescue 21 added to toledo party hall run
330878038101340160,2013-05-05 02:54:06,"TPD - immediate response weapons call, caller reports a male with gun chased them and asking what neighborhood they are from"
330877720554770432,2013-05-05 02:52:50,"TFD - injured person, 4052 airport hwy, toledo party hall, rescue 11 assist police on scene"
330876825423183873,2013-05-05 02:49:17,"TPD - bunch of crews at the party hall, 4052 airport hwy, possible gunshots heard and disturbance"
330875764213964800,2013-05-05 02:45:04,"TPD - caller reporting at least 10 black males walking down the street all holding pistols, kent st and sherman st"
330875240613810177,2013-05-05 02:42:59,"TPD - shots fired, e manhattan blvd and stickney ave, minivan drove by shooting at another guy"
330875103757873152,2013-05-05 02:42:26,"TPD - south channel crew just tazed some bro, requesting supervisor and medical for the tazer probes"
330872079924752385,2013-05-05 02:30:25,"TFD/EMS - chest pains, heart problem, 1200 block starr ave near willard st, engine 6's company and life squad 2"
330871752706117632,2013-05-05 02:29:07,"TFD - commercial fire alarm, 1018 jefferson ave at ywca, engine 5"
330871271271301120,2013-05-05 02:27:13,"TPD - 3300 block mercer ave, report of males urinating on the back of the house at that location"
330870819939024897,2013-05-05 02:25:25,"RT @CoachDub4You: I don't live in Toledo anymore.. But I'm gunna miss @ToledoScanner, cause when I lived in told one felt apart of the twee…"
330870740285022208,2013-05-05 02:25:06,"TPD - byrneport dr, reckless vehicle in the parking lot, stopped by police, two females"
330870384272474113,2013-05-05 02:23:41,"TFD - outdoor fire, 1800 block perth st near oakwood ave"
330869011527114752,2013-05-05 02:18:14,"RT @taylordungjen: Word is that Detective Hahn was projecting downtown. Her on-duty assignment is in 212 (crimes against persons, aka homic…"
330868950713896961,2013-05-05 02:17:59,RT @taylordungjen: Police sources said Detective Deb Hahn is OK. Was cut on her face and suspect allegedly attempted to take her gun.
330868717946822656,2013-05-05 02:17:04,"TPD/TFD - check for an injured person, 4000 block berwick ave near w sylvania ave, engine 17, police also en route"
330868237669646337,2013-05-05 02:15:09,RT @Leslie1174: Locked down at the @MudHens game and of course I fell. Ugh.. @ToledoScanner http://t.co/brgQa2tBXN
330868179603689473,2013-05-05 02:14:55,"TPD - large group fighting, ewing st and woodland ave"
330868081457000452,2013-05-05 02:14:32,"TPD - investigate possible fire, 3000 block 135th st near 308th st, engine 19"
330866324672741376,2013-05-05 02:07:33,"TPD - check the area, fernwood ave and upton ave, caller heard 3-4 gunshots, saw two black males running, may of been a fight"
330864718719893504,2013-05-05 02:01:10,RT @Enriquelerma3: Go add @ToledoScanner and see how pathetic our city can be. #awareness #Toledosucks
330864405145341952,2013-05-05 01:59:56,"TFD - occupancy check, el camino restaurant, 2500 w sylvania ave"
330864204561145857,2013-05-05 01:59:08,"TPD - stolen audio, buckingham st and n detroit ave, caller reports their car was just stolen"
330864027641204736,2013-05-05 01:58:26,"TPD/TFD - code 3 injury accident, freeman st and upton ave, car versus van, engine 17 and truck 17"
330863243302166529,2013-05-05 01:55:19,"#ScannerOn - and scanner is on now as well, listen along http://t.co/agVmL1Djj7 and like on facebook https://t.co/qhvyTjxK4q"
330862418379042817,2013-05-05 01:52:02,"do see that toledo fire and ems dispatched water rescue for water st and n summit st, owens corning area, sounds like downtown suspect"
330862249919016960,2013-05-05 01:51:22,"some brief audio from code 3 call on south channel, just a bit before downtown officer issue, i dont have much other detail on that"
330861855843160064,2013-05-05 01:49:48,Audio: Toledo Police code 3 shots fired call for 4000 block Airport Hwy from 05/04/2013 at 08:55 PM.... http://t.co/dDLQyve3Gk
330861109215109120,2013-05-05 01:46:50,"TPD - obscene activity, s kennison dr and toledo ave, male and female having sexual relations inside a motor vehicle"
330860428374708225,2013-05-05 01:44:07,RT @JonMonk_News: Pictures from downtown area where police officer was assaulted http://t.co/FlXcgX10Ph
330860397022281729,2013-05-05 01:44:00,RT @bwallac2: @ToledoScanner we were locked down at the mud hens game
330859150248652800,2013-05-05 01:39:03,"RT @13abc: Toledo officer assaulted downtown, suspect in custody - http://t.co/hNHMvTBdZv Toledo (OH) News, Weather and Sports http://t.co/…"
330858625805455362,2013-05-05 01:36:58,"RT @hclassy: @ToledoScanner what is happening downtown right now?!?!? - just RT some info on officer assaulted/injured, looking for more"
330858315926089728,2013-05-05 01:35:44,RT @ToledoNewsNow: BREAKING Crews responding to calls saying Toledo police officer was injured downtown. A suspect is in custody. More on F…
330858243616276480,2013-05-05 01:35:26,"RT @hormannpolitics: Toledo police officer assaulted and injured, suspect runs off and is captured at O-C building. Do not know extent of o…"
330855062387716096,2013-05-05 01:22:48,Toledo Scanner Daily is out! http://t.co/GQ7vYA4nrK ▸ Top stories today via @Toledo_Tweets @MudHens @ohminews
330569868464234496,2013-05-04 06:29:32,"RT @mattculby: @ToledoScanner What about drunken fireworks launching? Or is that redundant? - twice the fun, or mayhem maybe"
330569016034877440,2013-05-04 06:26:09,"now toledo scanner does not condone drunk driving or fireworks launching, but i sure will tweet out all DUI and fireworks complaints"
330568627139006464,2013-05-04 06:24:37,RT @frwrknut: @ToledoScanner spread the word only 61 days left until the 4th of July!  Check out http://t.co/qLlCZguQjy and buy early
330567995678130177,2013-05-04 06:22:06,"@rickboaf ha, ya, i had to laugh, there was a disorderly call at a taco bell drive thru earlier tonight in south toledo"
330567500041441282,2013-05-04 06:20:08,"lucas county sheriff - disorder, 8400 block jerusalem rd, male and female walking and arguing"
330567007789535232,2013-05-04 06:18:10,"lucas county sheriff - sobriety checkpoints are now complete for the night, drive on folks"
330566802755174400,2013-05-04 06:17:22,"perrysburg twp pd - new male resident at the heartland facility calling police, wants to get out of there, being rude to the nurses"
330566586832408577,2013-05-04 06:16:30,"TPD - code 3 breaking and entering, 2900 block mulberry st, male caller says somebody trying to break in"
330566435279605760,2013-05-04 06:15:54,"RT @LornestoToledo: @ToledoScanner

Spring has sprung. #Toledo weekends are back."
330566090751082497,2013-05-04 06:14:32,"TPD - fight, 3325 stickney ave at ""yours &amp; ours"" bar, 3-4 people fighting, caller thinks they may have guns, but nothing seen"
330564386643132416,2013-05-04 06:07:46,RT @rickboaf: https://t.co/vTIeB7RKcj - now i know where all those taco bell disorderly drive thru complaints come from
330563758055358464,2013-05-04 06:05:16,"@frwrknut awesome ""professional style mortar racks"" now that will get the toledo police to come running, looking forward to this summer"
330562495834099713,2013-05-04 06:00:15,"lucas county sheriff - central city crew has one female in custody from a drug buy, 2000 block ashland ave, seller vehicle fled"
330560217890840576,2013-05-04 05:51:12,"TPD - fireworks complaint, 1800 block wyndhurst rd near montebello rd"
330559833084420096,2013-05-04 05:49:40,"TPD - south channel air closed for a crew out on a call, 800 block secor rd"
330558722134921217,2013-05-04 05:45:15,"TFD/EMS - breathing problem, 4533 monroe st and kroger"
330557662578233344,2013-05-04 05:41:02,"TPD - loud part, avondale ave and broer ave"
330556485274849280,2013-05-04 05:36:22,"TPD - check the property, 200 block field ave near segur ave, caller thinks a homeless person is an the abandoned house"
330556133297225728,2013-05-04 05:34:58,"TPD - code 3 robbery alarm, 3300 block franklin ave, commercial business holdup alarm"
330554427373129728,2013-05-04 05:28:11,"TPD - disorder, 1800 block berdan ave near matlack ave, male and female arguing"
330554270317432833,2013-05-04 05:27:34,"TPD - disorder, 300 block spring grove ave near starr ave, three vehicles with people yelling"
330553637493420032,2013-05-04 05:25:03,"TFD/EMS - seizure, 1100 block n byrne rd and inverness ave, engine 4's company and life squad 5"
330553031978536960,2013-05-04 05:22:38,"TPD - reckless operator, dorr st and n holland sylvania rd, black kia"
330552654667333634,2013-05-04 05:21:08,"TPD - disorder, 2100 block shenandoah rd near grand ave, male and female in a car yelling at that location"
330551310086709248,2013-05-04 05:15:48,RT @toledoohjournal: Annual OVI enforcement weekend begins Friday: Friday night was not a good night to drink and drive across... http://t.…
330549633220755457,2013-05-04 05:09:08,RT @LikeABloss_er: @ToledoScanner The poormans version of throwing eggs apparently - bitches tossing rocks from the viaduct at cars
330549472461455361,2013-05-04 05:08:30,"TPD - check the safety, lawrence ave and monroe st, black male laying on the sidewalk"
330548924865720321,2013-05-04 05:06:19,"TPD - starr ave and van buren ave, juveniles throwing rocks at cars"
330548699438649344,2013-05-04 05:05:25,"RT @CoachDub4You: @ToledoScanner the sticks!?!? - indeed, but airport hwy SR-2 would stay pretty busy, get all those swantucky folks"
330548291752296448,2013-05-04 05:03:48,"TPD - fight, s huron st and washington st, four males fighting in front of the ""cock and bull"" bar"
330546595793870848,2013-05-04 04:57:04,RT @NickFromTheCity: @ToledoScanner yup were having a bonfire over here and heard that shit
330546471252410368,2013-05-04 04:56:34,lucas county sheriff - sobriety checkpoint now moving to the airport hwy and fulton county line location
330545412899483649,2013-05-04 04:52:22,"TPD - disorder, birkhead pl near cherry st, loud noise coming from the neighborhood"
330544963320414209,2013-05-04 04:50:35,"TPD - assault, 5300 block dubois st near n reynolds rd, male and female arguing and fighting"
330544652107276288,2013-05-04 04:49:20,"TPD - 1900 block w alexis rd near recamper rd, either fireworks or gunshots heard in the area"
330544400021200896,2013-05-04 04:48:20,"TPD - check the area, 700 block bronson ave near stickney ave, female caller says juveniles were rummaging through her car"
330544101764263936,2013-05-04 04:47:09,"TPD - noise complaint, 500 block navarre ave, loud party"
330543654693376000,2013-05-04 04:45:23,"TPD - suspicious person, 1200 block n huron st, male sitting in a car with chrome rims"
330542309613641729,2013-05-04 04:40:02,"TPD - check the property, gay st and glenn st, lights on in an abandoned house at that location, possible people inside"
330541922156437504,2013-05-04 04:38:30,"TFD - outdoor fire, 1100 block n bryne rd near inverness ave, report of a large bonfire behind that location, engine 4"
330541588377911296,2013-05-04 04:37:10,"TPD - loud party, royal haven rd and winston blvd"
330541302661910528,2013-05-04 04:36:02,"TPD - commercial b&amp;e alarm, 5200 block renywck dr"
330541199037452288,2013-05-04 04:35:37,"TPD - immediate response burglary, 400 block maumee ave"
330540488388120576,2013-05-04 04:32:48,"TPD - hit and run intox, 2900 block glendale ave, parking lot ruby tuesday, male reporting his vehicle struck by another drunk driver"
330539660143120384,2013-05-04 04:29:30,"TPD - 1400 block harvard blvd, report of an under age party"
330539009195507712,2013-05-04 04:26:55,EMS - life squad 6 to the sylvania twp police station for a breathing problem
330538909933109249,2013-05-04 04:26:31,"TPD - 3 sector central city crews have a person from a short pursuit, now looking for a gun that was thrown"
330536737447223298,2013-05-04 04:17:53,"TPD - disorder, airport hwy and s byrne rd at the taco bell, malibu in drive through with occupants being disorderly"
330536540184915969,2013-05-04 04:17:06,RT @dmig43526: @ToledoScanner male possibly not selling drugs there would be more surprising
330536466453250048,2013-05-04 04:16:49,"TPD - 4128 monroe st at BP not a holdup, had multiple individual domestic violence in the store and since have left that location"
330535986691993600,2013-05-04 04:14:54,"TPD - e broadway st and oakdale ave, male possibly selling drugs"
330535550765367297,2013-05-04 04:13:11,"TPD - code 3 robbery alarm, 4128 monroe st at the BP stop &amp; go, hold up alarm"
330533869273100288,2013-05-04 04:06:30,RT @keithrgodfrey: @taylordungjen @ToledoScanner makes two of us ... and three is a crowd
330532271008395264,2013-05-04 04:00:09,"TPD - disorder, 900 block western ave, at a group home, somebody was assaulted"
330532019610210304,2013-05-04 03:59:09,"TPD - disorder, auburn ave and monroe st, arguing and somebody jumped on the hood of somebody's car"
330531437021372417,2013-05-04 03:56:50,"TFD/TPD - possible attempt, ravine park village near poplar st, knife involved, use caution, engine 13"
330530795364175873,2013-05-04 03:54:17,"RT @taylordungjen: @ToledoScanner Did the first report prove to be a legitimate shots fired complaint? - heard but not seen, not much else"
330530651776372736,2013-05-04 03:53:43,"EMS - chest pains, 2100 broadway st near stebbins st, life squad 1 special by the first responder, TFD engine 5 on location"
330528472168558593,2013-05-04 03:45:03,"TFD/EMS - heart problem, chest pains, 800 block clay ave near stickney ave, with engine 19 and life squad 3"
330528195860373504,2013-05-04 03:43:57,"RT @Ma_Rissa2: “@ToledoScanner: TPD - code 3 shots fired, another reporting of shooting, dorr st and upton ave” I live in a wonderful neigh…"
330528029803679744,2013-05-04 03:43:17,"lucas county sheriff - definitely working multiple sobriety checkpoint locations tonight, breaking down one and moving to another"
330527642870759424,2013-05-04 03:41:45,"TPD - code 3 shots fired, another reporting of shooting, dorr st and upton ave"
330527015629373440,2013-05-04 03:39:16,"TPD - juvenile problem, 5400 block norwich rd, juvenile running around in the building and outside"
330526673323823104,2013-05-04 03:37:54,"EMS - heart problem, 4200 block n holland sylvania rd, life squad 6"
330524802781700096,2013-05-04 03:30:28,"TFD/EMS - breathing problem, 700 block cherry st, with life squad 1"
330523975551684608,2013-05-04 03:27:11,"RT @ALVINN278: @ToledoScanner where's the checkpoint at? - have not confirmed, lucas, holland pd and sylvania twp pd units, west somewhere"
330523058332905472,2013-05-04 03:23:32,"lucas county sheriff - crews have one in custody, DUI from the sobriety checkpoint"
330522670330417153,2013-05-04 03:22:00,"TPD/TFD - code 3 injures from a fight, 1900 block airline ave near s detroit ave, four males beating another male on the ground, engine 21"
330521460076589057,2013-05-04 03:17:11,RT @LikeABloss_er: @ToledoScanner He's just tired man leave him alone. :P
330521101513932800,2013-05-04 03:15:46,"TPD - code 3 person down, eleanor ave and lewis ave at the 7-Eleven, black male passed out in a vehicle"
330520731639230465,2013-05-04 03:14:17,"TFD - outdoor fire, 4100 block lewis ave, engine 18's company"
330520307456696321,2013-05-04 03:12:36,"TPD - assault, arletta st and tremainsville rd, male caller reported to be assaulted by his friends"
330519756513873923,2013-05-04 03:10:25,"TPD/TFD - injuries from an assault, 300 block w oakland st near amber ct"
330519540104572928,2013-05-04 03:09:33,"TPD - fight, 5900 block spring hollow dr, two females fighting"
330518332925153280,2013-05-04 03:04:45,RT @dmig43526: @ToledoScanner eggs at cars.   Ahh the good old days
330518027613380608,2013-05-04 03:03:33,"TPD - code 3 shots fired, dorr st and upton ave, large group fighting, 4-5 shots heard"
330517914006454272,2013-05-04 03:03:06,"TPD/TFD - person down, miami st and oakdale ave, person passed out in a vehicle"
330517457263538178,2013-05-04 03:01:17,"lucas county sheriff - crews looking for juveniles that were throwing eggs at cars, s crissey rd and angola rd area"
330516240630181888,2013-05-04 02:56:27,"TPD - n reynolds road at stop &amp; go, person was scratched, not shot, crews slowed to code 2"
330515807786377217,2013-05-04 02:54:43,"TPD/TFD - possible person shot, 1027 n reynolds rd near brandon rd at the stop &amp; go, getting engine 14"
330515135527522305,2013-05-04 02:52:03,"TPD/TFD - injuries from an assault, 3100 block brigham st near e central ave"
330514816357769216,2013-05-04 02:50:47,"TPD - crew requesting code 3 assistance, white st and navarre ave, male heard yelling, air closed"
330514516142092288,2013-05-04 02:49:35,TPD - remaining crews inbound to lido lanes slowing to code 2 immediate response
330513924212535298,2013-05-04 02:47:14,RT @MeetUsatStick: @ToledoScanner don't fuck with league night #lidolanes
330513908706197504,2013-05-04 02:47:11,RT @dmig43526: @ToledoScanner have you seen the prices there??
330513866624749568,2013-05-04 02:47:01,"TPD - 1111 starr ave near parker ave, now a weapons call, male may also have a gun"
330513574663442434,2013-05-04 02:45:51,"TPD - code 3 weapons call, 865 south ave, lido lanes, with report of 50-100 people fighting"
330513299714232320,2013-05-04 02:44:45,"TPD - disorder, 1111 starr ave at the mini mart, white male yelling and kicking crates at that location"
330512157269712896,2013-05-04 02:40:13,"TPD - check the safety, e hudson st near franklin ave, skitzo and bipolar person yelling and screaming"
330511692880564224,2013-05-04 02:38:22,"TPD - loud party, 2000 block foraker st near broadway st"
330510606476140544,2013-05-04 02:34:03,"TPD - suspicious person, 1000 block rockcress dr, caller reporting a person with a light behind that location"
330510254251053058,2013-05-04 02:32:39,"TPD - reckless operator, westbound w laskey rd at talmadge rd, white malibu speeding and swerving"
330507680101838849,2013-05-04 02:22:26,"EMS - life squad en route to mercy st vincent toledo hospital, heavily intoxicated and combative 22 year old male, heard screaming, MED 8"
330507267969523712,2013-05-04 02:20:47,RT @RobinLynneS: @ToledoScanner Wonder what that's all about? - fire alarm system probably needs some service work
330506712165543936,2013-05-04 02:18:35,"TPD - automobile fire, 4900 block burnham ave near w capistrano ave, engine 18's company"
330505970432241666,2013-05-04 02:15:38,"TFD/EMS - heart problem, 5300 block hill ave, with life squad 7"
330505757969752064,2013-05-04 02:14:47,"TPD - disorder, 2200 block portsmouth ave near bellevue ave, group of juveniles arguing"
330505229734928384,2013-05-04 02:12:41,"TPD - reckless operator, broadway st at south ave, white duragno outbound from that location"
330504888809295872,2013-05-04 02:11:20,RT @apoure25: @ToledoScanner Literally about 200 yards behind my house. Can just see the medic unit's lights through the woods.
330504827828305923,2013-05-04 02:11:06,"lucas county sheriff - units setting up a sobriety checkpoint for next couple hours, using Ops 7-4 channel"
330504475175424000,2013-05-04 02:09:42,RT @RobinLynneS: @ToledoScanner They were there earlier today. - ya and heard the same on a previous night this week
330504121272651778,2013-05-04 02:08:17,"RT @apoure25: @ToledoScanner Should be Life Squad 10 - ya, fire advised same to their dispatch, had not heard LS10 dispatch yet"
330503882692235264,2013-05-04 02:07:20,"TFD - commercial fire alarm, 300 madison ave, edison plaza"
330503361499656192,2013-05-04 02:05:16,"springfield twp fire/EMS - unconscious person, 600 block n crissey rd near frankfort rd, with life squad 6"
330502884833775616,2013-05-04 02:03:22,"TPD - commercial b&amp;e alarm, 4600 block south ave"
330502760762073088,2013-05-04 02:02:53,"TPD/TFD - unknown rescue, 700 block howland ave near price st, police also enroute"
330502218602139648,2013-05-04 02:00:44,"TPD - disorder, now an anonymous caller report a some kind of commotion outside 1700 block macomber st"
330501449987543040,2013-05-04 01:57:40,"TPD - fight, 600 block raymer blvd near nevada st, four females fighting"
330500823924756482,2013-05-04 01:55:11,"TPD - check the safety, 1600 block macomber st, caller reports black male on their screened in porch, red dew rag, talking to himself"
330500632664498176,2013-05-04 01:54:25,"TFD/EMS - breathing problem, 900 block western ave near s miller st, with life squad 1"
330499538936803328,2013-05-04 01:50:05,"TPD - crew had one run from 1700 block berkshire pl, quick foot pursuit, now is in custody"
330498826395848707,2013-05-04 01:47:15,"owens community college police - calling in a locksmith, whole family locked out of car, keys in trunk"
330498680283078656,2013-05-04 01:46:40,"TPD - fight, 3600 block n erie st near pontiac st, multiple people fighting outside"
330498467615109120,2013-05-04 01:45:49,"TPD - disorder, w manhattan blvd and phillips ave, large noisy church group"
330498106544242690,2013-05-04 01:44:23,RT @BDWilson88: @toledoscanner no trunk button?! Haha! I haven't seen a car within the last 20 years that didnt have one! - too easy?
330497714683011072,2013-05-04 01:42:50,"TPD - disabled vehicle, 1000 e clayton st, high level bridge, white mercedes outbound disabled on the bridge"
330497590162497536,2013-05-04 01:42:20,"owens community college police - listening to units trying to get somebodys keys out of a car trunk, have door open, working on back seat"
330497126280876032,2013-05-04 01:40:29,"TPD - domestic, 6000 block 322nd st near 145th (deep in the point), female caller versus daughter"
330496809317302272,2013-05-04 01:39:14,"TFD/EMS - heart problem, chest pains, 1800 block airport hwy near lake shore ave, engine 9, life squad 4"
330495698640449536,2013-05-04 01:34:49,"TPD - menacing, 500 block walden near greenwood ave, 4-5 females at the location wanting to fight caller's roommate, known to have guns"
330494951471333376,2013-05-04 01:31:51,"TPD - residential security alarm, 1000 block booth st near doyle st"
330494228352344064,2013-05-04 01:28:58,@Creighard149 congrats!
330494116716744706,2013-05-04 01:28:32,"RT @Creighard149: I made it, I am a graduate of the Toledo Fire academy !!!! Congrats to all my other classmates!! TFRD Class of 2012"
330492670940176385,2013-05-04 01:22:47,Toledo Scanner Daily is out! http://t.co/GQ7vYA4nrK ▸ Top stories today via @Tobinklinger @Toledo_Buzz @MaFireEMS
330491370932424704,2013-05-04 01:17:37,reminder you can listen to the live feed online and anytime at @Broadcastify http://t.co/agVmL1Djj7 and via smartphone app @ScannerRadio
330489935259922432,2013-05-04 01:11:55,"TPD - disabled pickup truck, I-475 west from I-75 south"
330489481343946755,2013-05-04 01:10:07,"#ScannerOn - TPD - report of loud music and people burning plastic, 108th st and 294th st"
330169848351035392,2013-05-03 04:00:00,"TPD - check the safety, elm st and e pearl st, male sitting on the corner"
330167174608064512,2013-05-03 03:49:23,"TPD - reporting male shot at his cousin three times, byrneport dr near airport hwy, fled on foot"
330166867144630272,2013-05-03 03:48:09,TPD - south channel air closed for a gang unit crew with a black male at the byrneports
330163965260881920,2013-05-03 03:36:38,"UTPD - lot 18, theft of an item from a motor vehicle"
330162177287811073,2013-05-03 03:29:31,"TPD - security alarm, 540 independence rd, toledo prep academy"
330161044024590336,2013-05-03 03:25:01,"TPD - domestic, 2100 block collingwood blvd, male and female"
330157891136917505,2013-05-03 03:12:29,"TPD - loud music complaint, homer ave near blackstone dr, band playing in a garage"
330157096307916800,2013-05-03 03:09:20,"TPD - 700 block redwood ave near congress st, red minivan driving the wrong way"
330156591917699072,2013-05-03 03:07:20,"RT @DanaMillz: Tf this my street aint shit poppin liars RT @ToledoScanner: TPD - fight, 3300 block jeanette ave, group of kids fighting"
330156221703274497,2013-05-03 03:05:51,"TPD - fight, 3300 block jeanette ave, group of kids fighting"
